theta1,theta2,x,y,I,time
0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07
-1.919940736475826e-06,-0.021808606825628907,-0.001354217529296875,0.0013539791107177734,0.0,0.010645000264048576
0.010898543590605027,0.02180188703305124,0.0020303726196289062,-0.0006769895553588867,0.0,0.021694999188184738
0.02180188703305124,0.010898543590605027,0.0020303726196289062,0.0006769895553588867,0.0,0.032903000712394714
0.032707150416233934,0.02180380697378772,0.0033845901489257812,0.0006769895553588867,0.0,0.043935999274253845
0.021804766944155955,0.04361145382904839,0.004061698913574219,-0.0013539791107177734,0.0,0.054990001022815704
0.02180284700341948,0.02180284700341948,0.0027074813842773438,0.0,0.0,0.06568200141191483
0.010898543590605027,0.02180188703305124,0.0020303726196289062,-0.0006769895553588867,0.0,0.07688800245523453
1.919940736475826e-06,0.021808606825628907,0.001354217529296875,-0.0013539791107177734,0.0,0.08796600252389908
0.010898543590605027,0.02180188703305124,0.0020303726196289062,-0.0006769895553588867,0.0,0.09865500032901764
0.02180236701823536,-0.06542342055096613,-0.00270843505859375,0.005415856838226318,0.0,0.10970400273799896
0.04360953388831191,-0.1635520715774297,-0.007447242736816406,0.012862682342529297,0.0,0.12094499915838242
0.05451863715296756,-0.3598045737785157,-0.018955230712890625,0.025725364685058594,0.0,0.1319659948348999
0.032711470282891,-0.5996776495271483,-0.035202980041503906,0.03926509618759155,0.0,0.14267100393772125
0.07631956421565056,-0.8613602920717781,-0.048743247985839844,0.058220624923706055,0.0,0.15390700101852417
0.11993149802988307,-1.1666524685047197,-0.06499099731445312,0.0798841118812561,0.0,0.1649550050497055
0.22896781236544994,-1.570069456082652,-0.08326911926269531,0.11170238256454468,0.0,0.17598100006580353
0.3925194039576955,-1.951680236760876,-0.09680843353271484,0.14555156230926514,0.0,0.18665799498558044
0.7414230342196856,-2.4750373621020056,-0.10764026641845703,0.19971030950546265,0.0,0.19790199398994446
1.1993576989802173,-3.042009301168472,-0.114410400390625,0.2633468508720398,0.0,0.2089499980211258
1.8208386754959691,-3.707111331216955,-0.11711883544921875,0.3432309031486511,0.0,0.21966999769210815
2.6385836738572257,-4.437629582038642,-0.11170291900634766,0.43936270475387573,0.0,0.23072899878025055
3.532655916197079,-5.266270244079399,-0.10764026641845703,0.5463261008262634,0.0,0.24192999303340912
4.557559640112973,-6.149436263065701,-0.09883975982666016,0.6647983193397522,0.0,0.2526629865169525
5.669692991479541,-7.250664351049087,-0.09816265106201172,0.8022261261940002,0.0,0.2637079954147339
6.858147827002496,-8.439119186572041,-0.09816265106201172,0.949808657169342,0.0,0.27460500597953796
8.177443743805174,-9.90015280830431,-0.1069631576538086,1.1224395632743835,0.0,0.28598299622535706
9.573053465001292,-11.284872625643139,-0.10628700256347656,1.295070469379425,0.0,0.2966969907283783
11.04499523002785,-13.160232338217996,-0.13133525848388672,1.5029047131538391,0.0,0.3077790141105652
12.658676619924734,-15.275463686585935,-0.1624765396118164,1.7344332337379456,0.0,0.3186799883842468
14.621263080039162,-17.390693115013136,-0.17195415496826172,1.9876251816749573,0.0,0.32973700761795044
16.834626439329853,-19.658567431693847,-0.1753387451171875,2.2658656239509583,0.0,0.3408060073852539
19.24424230082163,-22.035482862561967,-0.1733083724975586,2.563061773777008,0.0,0.3518489897251129
21.751995933058364,-24.641353146195566,-0.17940044403076172,2.8805671334266663,0.0,0.3627220094203949
24.499615441265973,-27.574331412865497,-0.19090938568115234,3.2332759499549866,0.0,0.37377598881721497
27.541623302478893,-30.6272445374616,-0.19158649444580078,3.6117101311683655,0.0,0.38481900095939636
